latitude,longitude,value
-33.6581,115.28079,480
-34.09787,115.55927,358
-35.07135,117.86096,360
-33.69493,115.08131,800
-32.0054,115.75523,570
-32.04426,115.78977,115
-31.91307,116.0247,140
-31.94765,115.85302,4050
-31.84124,115.89384,80
-31.90159,115.78183,1500
-33.95036,120.12369,240
-17.93104,122.21797,500
-31.93493,116.00261,132
-32.01383,115.7614,360
-31.92822,115.87825,210
-31.69165,115.73319,50
-32.27673,115.73476,320
-31.90258,115.76772,310
-31.8286,115.765,160
-32.36828,115.7288,300
-32.01259,115.92657,64
-32.27726,115.73329,320
-32.26439,115.81332,430
-31.34849,115.51322,690
-31.84737,115.8155,37
-17.95797,122.21076,750
-32.06884,115.75304,333
-30.31909,115.03537,200
-31.9504,115.87467,226
-31.83058,115.99964,1190
-31.89895,115.79898,258
-20.41147,118.61231,20
-32.06721,115.85433,29
-31.98046,115.90327,80
-32.56025,115.70948,560
-33.55998,115.06429,3998
-31.96212,115.90288,450
-31.01067,115.32811,275
-31.90812,115.98543,72
-33.6213,115.11678,1353
-33.71079,115.20474,260
-35.00522,117.33519,990
-28.77397,114.61913,90
-32.01542,115.76152,70
-32.01896,115.90802,50
-33.83644,121.90888,600
-31.81312,115.74427,149
-33.94903,115.06869,410
-32.08812,115.77693,222
-33.63187,115.10106,101
-33.60191,115.09683,600
-35.02579,117.87926,178
-32.04228,115.85924,60
-32.06058,115.80779,318
-31.98833,115.85758,242
-34.6733,117.90393,552
-32.05173,115.908,202
-32.48677,115.74599,338
-31.95013,115.85299,447
-31.89522,115.75986,507
-31.74349,115.72584,1309
-31.96099,115.93729,103
-31.93263,115.79643,2500
-32.01414,115.75767,707
-30.73644,121.45911,80
-31.96271,115.92862,84
-31.95309,115.85439,361
-31.95323,115.85449,320
-35.00412,117.32753,220
-33.65795,115.28272,314
-31.97518,115.85757,880
-31.97453,115.85631,944
-17.96669,122.23178,580
-33.66555,115.37286,950
-30.28586,115.09412,400
-33.60251,115.09626,400
-32.07504,115.90614,72
-32.04068,115.85908,40
-31.88862,115.76311,242
-35.02608,117.91136,300
-32.07635,115.75461,438
-33.65581,115.03912,560
-33.97777,114.99347,290
-33.85407,121.89736,114
-30.74232,121.46197,460
-34.38846,119.37747,150
-33.86757,114.98625,600
-31.85526,115.75378,250
-31.89918,115.77183,222
-32.59562,115.64163,222
-34.99785,117.90476,570
-32.00956,115.75869,90
-33.63715,115.02905,500
-32.08066,115.79321,68
-31.95735,115.87363,430
-17.90318,122.22522,3795
-31.91888,115.89889,334
-34.31425,115.15856,207
-34.31446,115.15776,279
-33.66651,115.05852,1102
-32.06643,115.79213,119
-34.32647,115.16799,299
-34.34417,115.16936,442
-34.32315,115.16316,250
-34.32263,115.16426,277
-34.31429,115.15903,255
-34.30261,115.15927,286
-34.33497,115.16974,332
-34.32081,115.16137,277
-34.33205,115.16942,212
-34.34635,115.16817,222
-34.31572,115.16091,167
-34.32696,115.16524,177
-34.33913,115.16723,338
-34.32881,115.16924,305
-34.331,115.16833,189
-34.3082,115.15886,189
-34.31784,115.15902,219
-34.31927,115.16093,252
-33.61945,115.11535,900
-32.01062,115.75607,298
-31.95041,115.86488,101
-33.62773,115.11442,1200
-33.86955,115.08272,250
-31.77877,115.75438,58
-31.99976,115.94786,60
-31.90351,115.78155,158
-31.95475,115.90447,100
-31.9559,115.84769,333
-33.60744,115.10273,750
-31.98774,115.75393,2400
-31.28664,115.53498,365
-31.95305,115.87614,169
-33.32529,115.63196,300
-34.98381,117.34746,1400
-31.95429,115.87603,185
-31.95457,115.87636,200
-33.66234,115.01632,1500
-33.63163,115.11532,750
-31.62103,115.68254,186
-33.60947,115.10048,1413
-30.32156,115.0399,600
-33.63651,115.37895,340
-33.62347,115.12116,1638
-33.77503,115.10615,689
-30.3142,115.03121,300
-34.31563,115.15783,360
-33.62293,115.11059,600
-31.95789,115.86759,360
-32.05195,115.74803,419
-31.89123,115.90688,390
-31.95385,115.8475,99
-31.7614,115.74808,445
-31.92878,115.89314,393
-33.62634,115.12377,600
-33.84904,115.10303,308
-32.01957,115.96657,495
-33.6292,115.39439,1203
-31.94916,115.93666,186
-33.97832,114.99552,250
-31.94696,115.9253,184
-31.9449,115.92412,184
-31.9456,115.9259,184
-31.93676,115.88102,516
-31.94595,115.91954,184
-31.94648,115.87098,184
-33.62891,115.10825,762
-33.99275,114.9965,600
-31.89122,115.79835,160
-31.89267,115.79949,500
-34.4878,115.94063,560
-34.48696,115.94228,360
-34.48699,115.94005,560
-34.48725,115.94103,560
-31.95196,115.85311,184
-31.89479,115.7692,278
-35.0233,117.87908,1202
-33.56515,115.55912,280
-31.95851,115.87407,232
-31.95382,115.84793,475
-31.90381,116.13154,480
-33.66111,115.01494,799
-33.66079,115.01453,3500
-31.95648,115.8665,101
-31.9675,115.89737,426
-31.94908,115.86412,139
-31.95737,115.8668,169
-31.9566,115.86526,200
-33.85439,121.87465,400
-32.63647,115.63883,700
-31.83558,115.82865,180
-31.88344,115.84655,338
-35.02695,117.872,110
-34.09143,115.05923,400
-32.04427,115.82703,210
-32.07064,115.75065,548
-33.97371,115.09223,159
-33.6373,115.11191,278
-35.02796,117.88659,79
-33.78666,115.98449,238
-32.03234,115.83573,540
-31.90545,115.76161,262
-27.7477,114.14796,480
-31.9528,115.87798,195
-31.94831,115.84733,184
-31.94762,115.84668,184
-32.11518,115.76621,548
-31.94862,115.8459,184
-31.94871,115.84667,184
-31.94698,115.84542,184
-31.949,115.84666,184
-31.94756,115.84563,184
-31.94875,115.84585,184
-31.95358,115.8776,180
-31.94822,115.84575,180
-31.94863,115.84666,184
-32.03285,115.83544,330
-27.76826,114.14414,240
-33.65048,115.3414,400
-32.07537,115.77151,230
-33.63569,115.38725,160
-33.87589,121.88323,200
-31.9825,115.92543,330
-31.94854,115.88045,366
-31.86619,115.8146,148
-33.99717,114.99772,400
-33.60686,115.43331,67
-31.92569,115.87857,95
-32.02577,115.83337,363
-32.04968,115.87332,30
-34.92056,117.22076,186
-32.93117,117.18983,616
-34.08699,115.08054,520
-31.88908,115.84597,101
-31.80505,115.83057,55
-28.76639,114.62217,168
-32.05746,115.7628,206
-31.89499,115.75791,450
-31.97173,115.88527,99
-34.09804,115.55214,280
-31.90448,115.90432,30
-31.0164,115.33486,101
-32.06504,115.76605,190
-32.12596,115.76975,693
-31.89069,115.83292,34
-21.92636,114.12119,368
-33.66028,115.28263,900
-33.56175,115.06244,1719
-35.05668,117.63397,500
-32.10402,115.7875,202
-32.11631,116.01175,104
-31.95432,115.87612,180
-31.95453,115.87634,190
-31.95432,115.87618,200
-31.95462,115.87732,190
-31.95311,115.87604,210
-31.93433,115.8854,238
-31.89348,115.76358,462
-33.94264,115.01951,1202
-34.69503,118.01761,500
-33.27427,115.71493,150
-32.02055,115.91294,100
-31.99645,115.93926,128
-31.93128,115.90397,460
-31.95251,115.84767,80
-31.95423,115.84732,75
-33.44368,115.88382,885
-31.95723,115.86598,99
-33.64578,115.09918,268
-31.84432,115.75514,600
-31.95317,115.84634,636
-31.9347,115.80959,65
-32.00963,115.75745,170
-33.36133,116.15862,132
-33.36111,116.15951,83
-33.36094,116.16008,110
-33.36106,116.15989,72
-31.94547,115.83065,282
-31.98962,115.7538,182
-33.9267,115.77558,275
-31.79133,115.75035,492
-33.65344,115.32162,540
-33.14452,115.6877,300
-33.97357,115.067,220
-33.94799,115.07648,370
-32.08323,115.81872,112
-31.86632,115.97065,168
-31.94984,115.84007,90
-32.58452,115.79213,700
-33.78596,115.98971,74
-27.71368,114.15814,616
-32.1172,116.0099,238
-32.55315,115.75435,400
-31.10163,115.37412,520
-33.64795,115.08231,480
-31.95278,115.84732,4620
-33.63836,115.11025,2125
-31.77673,115.80914,150
-33.27578,115.71607,95
-31.95704,115.87128,26
-31.95721,115.87263,27
-32.1181,116.01128,208
-32.05948,115.74186,387
-32.03044,115.76556,560
-33.57322,115.58878,450
-32.00233,115.76616,242
-34.39247,119.3738,400
-32.01599,115.93579,99
-31.94236,115.85837,109
-33.60295,115.09829,600
-31.89629,115.76267,222
-31.48378,118.27496,350
-31.85122,115.85002,70
-31.84849,115.85043,60
-31.82518,115.80761,44
-31.63988,116.17722,150
-31.64164,116.17802,150
-31.97803,115.9161,140
-31.96758,115.94534,39
-31.96662,115.94344,39
-33.8647,121.87663,594
-32.22968,116.04825,150
-31.97676,115.88042,272
-31.9134,115.83317,1110
-31.83846,115.75981,1176
-32.08002,115.80268,160
-32.05983,115.74231,350
-31.83134,115.74754,210
-34.00146,115.8374,164
-32.06714,115.75394,180
-31.9522,115.95339,40
-34.31741,115.15849,90
-33.92749,115.77495,275
-33.9275,115.77369,160
-33.92844,115.77402,160
-33.67996,115.09357,1050
-29.14674,114.88904,179
-29.14534,114.88884,179
-31.93075,115.80934,665
-31.96599,115.9432,39
-33.55345,115.78603,110
-34.63283,116.14425,180
-33.94872,115.06923,310
-31.9504,115.95312,49
-32.59418,115.63792,600
-32.08162,115.77609,65
-34.90835,117.9905,340
-34.96326,117.92885,150
-33.70739,115.34267,237
-31.92694,115.87251,55
-17.95615,122.21701,160
-32.03153,115.83684,262
-31.89297,115.76024,110
-31.95342,115.82559,1200
-31.88137,115.84899,112
-31.93251,115.78944,40
-31.94336,115.9372,298
-33.72634,115.03024,656
-32.01166,115.83314,80
-16.8241,122.89507,320
-31.88356,116.77821,43
-31.89066,115.79017,250
-33.60185,115.09644,700
-33.65937,115.28025,360
-31.94136,115.92829,447
-32.2958,115.76509,30
-35.00442,117.33064,600
-33.96541,115.0022,670
-31.95985,115.93755,74
-31.95818,115.9359,70
-31.93415,115.89644,40
-17.96899,122.23199,53
-28.75605,114.61771,124
-31.98143,115.81563,393
-31.98149,115.81415,524
-31.88555,115.89348,180
-31.93791,115.8984,600
-34.31265,115.15773,252
-34.34483,115.16982,332
-33.94972,115.07786,380
-31.95418,115.86073,89
-32.05193,115.75581,270
-31.76419,115.82059,5850
-31.98762,115.76922,95
-31.94555,115.86258,465
-32.5246,115.72522,101
-31.98103,115.90485,40
-31.94606,115.83205,278
-33.97869,115.76367,140
-35.08413,117.87781,720
-31.87445,115.77615,262
-31.89104,115.91534,738
-32.0744,115.75636,660
-31.9466,115.93293,98
-33.63005,115.11878,975
-31.88569,115.83949,80
-31.80159,115.74404,120
-32.23372,116.01114,1120
-33.65638,115.22516,208
-32.11588,116.01013,206
-32.11641,116.01175,206
-31.78938,115.74783,358
-32.0684,115.75144,240
-33.30481,117.34506,120
-32.0763,115.76727,750
-31.27246,115.44162,110
-17.9571,122.21714,198
-31.75759,115.85735,64
-32.766,115.80495,900
-31.93199,115.89606,288
-17.96621,122.23617,330
-32.0096,115.8448,262
-31.95962,115.93661,61
-31.63233,115.68292,63
-28.37914,114.43223,120
-34.98111,117.30292,328
-32.06472,115.7503,242
-31.95202,116.00289,66
-31.95793,115.93611,61
-31.94298,115.82431,230
-33.62545,115.06935,400
-31.94737,115.86634,210
-33.9481,115.0763,380
-31.94602,115.85547,139
-31.89344,115.9057,37
-31.95788,115.87179,336
-31.94222,115.83037,700
-32.46809,115.75446,700
-32.02066,115.96929,21
-32.52015,115.72617,360
-32.07012,115.75159,309
-32.52375,115.7263,180
-34.9987,117.89972,1000
-33.64051,115.36498,1125
-17.92779,122.2164,627
-31.54863,115.64193,248
-32.29682,115.70749,360
-31.8432,115.90665,200
-32.71402,116.06772,410
-31.94632,115.85914,252
-32.02293,115.94393,148
-33.65967,115.29356,195
-35.06319,117.86857,79
-32.06011,115.74186,605
-34.22635,116.15251,825
-32.06081,115.74275,605
-32.48792,115.74703,198
-32.05193,115.75581,270
-31.95723,115.87552,149
-31.75744,115.75526,48
-32.53657,115.69415,900
-34.63569,116.14156,134
-31.75689,115.85675,64
-33.55572,115.06196,200
-32.0778,115.80335,224
-31.96028,115.80992,318
-31.96167,115.80933,50
-32.00237,115.95163,2160
-32.02538,115.85049,200
-31.72459,115.76017,136
-32.0088,115.75827,95
-31.88294,115.88865,45
-31.86274,115.79384,3500
-31.95967,115.85781,480
-28.76771,114.61366,248
-32.00458,115.75537,130
-33.63737,115.11215,95
-32.02351,115.84993,104
-34.99826,117.9452,390
-32.01022,115.93041,200
-31.80353,115.75436,732
-34.50714,117.62741,110
-31.93715,115.87271,262
-32.01295,115.7589,435
-32.05796,115.74267,303
-21.92863,114.12776,398
-33.5609,115.06496,318
-33.6575,115.27915,300
-32.00505,115.93442,99
-32.02831,115.80215,303
-33.60507,115.1021,1227
-33.64507,115.34954,160
-31.78027,115.9918,70
-32.03878,115.75653,260
-31.82729,115.96463,93
-35.06377,117.86794,203
-32.34898,115.83142,150
-31.9472,115.93674,82
-31.94772,115.93878,89
-25.92299,113.5346,585
-32.05193,115.75581,270
-25.9249,113.53583,585
-17.9214,122.21682,600
-35.00646,117.32293,308
-31.98838,115.78267,255
-31.53694,115.62486,368
-31.94774,115.85422,119
-31.99063,115.90298,447
-32.01151,115.85119,500
-32.12906,116.04137,124
-28.79018,114.61077,195
-34.34599,115.16776,332
-28.79077,114.60937,144
-31.96705,115.78873,300
-31.97089,115.84701,149
-33.77841,115.99087,700
-33.65713,115.0466,160
-31.97641,115.89257,210
-31.94111,115.92953,278
-31.9341,115.93664,180
-31.93744,115.89772,88
-31.9577,115.86619,169
-31.95584,115.86544,101
-32.07164,115.99023,60
-31.93307,115.76492,4557
-31.73544,115.76745,200
-31.95403,115.94816,40
-35.06312,117.86761,134
-31.87057,115.8436,102
-31.93743,115.89689,79
-32.40154,115.74572,180
-27.7055,114.17308,500
-32.0814,115.93821,64
-32.07992,115.93752,59
-31.95942,115.86648,360
-31.88889,116.05825,300
-20.66755,116.71412,169
-31.92954,115.80935,120
-33.65479,115.32384,100
-33.65561,115.32459,160
-31.88454,115.88966,30
-31.89187,115.79548,160
-31.89084,116.00625,267
-31.9051,115.77652,290
-32.13622,116.01157,174
-31.95642,115.84615,300
-32.36648,115.7325,90
-32.0812,115.84768,60
-34.91714,117.22536,800
-32.00069,115.91412,121
-31.90533,115.88174,32
-33.65411,115.34358,280
-33.66351,115.36421,99
-31.94358,115.9087,141
-31.89135,115.76056,110
-33.64015,115.0591,280
-31.94079,115.86517,270
-32.04974,115.87326,24
-33.66684,115.31078,1000
-31.9048,116.04978,462
-32.12019,116.01299,37
-31.95461,115.84712,95
-28.77785,114.60692,120
-34.08921,115.11304,164
-31.97027,115.84895,200
-32.12323,115.78098,1785
-31.97367,115.85653,270
-32.02733,115.89752,65
-33.66413,115.26328,100
-32.20442,116.01801,130
-31.95274,115.84769,95
-32.487,115.76119,80
-33.60771,115.10265,1203
-32.03104,115.83701,338
-32.00792,115.8867,99
-33.62245,115.11798,1050
-31.89493,115.81975,393
-35.00541,117.92726,460
-31.9727,115.91294,150
-31.95393,115.86237,94
-31.9948,115.85615,149
-34.96413,117.92966,108
-28.75082,114.62005,128
-31.93656,115.90656,50
-32.13422,115.78814,89
-31.95779,115.87389,202
-32.00277,115.85986,363
-34.0887,115.11421,242
-34.08776,115.11462,242
-31.85103,115.90757,270
-31.75673,115.85683,194
-21.92996,114.12301,130
-31.88824,115.76578,70
-33.83964,115.0007,2385
-34.9931,117.84122,120
-17.93305,122.21857,160
-31.95781,115.9401,132
-32.0517,115.75659,170
-33.67656,115.09259,1050
-31.95522,115.90804,101
-31.73676,115.76811,174
-32.05677,115.89928,70
-33.62228,115.11696,640
-31.92568,115.93355,210
-30.30058,115.03966,368
-33.66301,115.01525,1100
-31.95016,115.85326,2086
-33.60106,115.09574,882
-33.60324,115.0995,840
-31.98027,115.90255,138
-31.94998,115.84585,90
-33.94791,120.12346,200
-32.05625,115.74894,477
-32.22657,115.99034,552
-31.09757,115.37884,400
-31.92854,115.84199,417
-31.93759,115.83765,660
-31.94458,115.93176,288
-33.65964,115.27341,440
-33.5554,115.06153,1599
-34.9644,117.98444,300
-31.74339,115.77301,280
-31.74225,115.77317,510
-31.74379,115.7732,280
-28.80059,114.6171,208
-31.93197,115.87043,600
-31.94959,115.8768,477
-32.01903,115.95496,89
-33.63207,115.11593,462
-32.0867,115.80576,45
-32.07759,115.76726,80
-30.07104,114.97018,348
-31.8149,115.87242,88
-32.05193,115.75581,270
-31.83303,115.7481,338
-31.63972,115.70402,200
-30.27517,115.10499,440
-31.93519,116.00373,108
-35.02426,117.85636,340
-31.98337,115.85543,111
-31.90916,115.84786,210
-31.94022,115.9062,1950
-32.12968,115.77837,1375
-32.037,115.79746,34
-32.03528,115.94187,42
-32.02892,115.75198,420
-30.30567,115.03977,200
-31.98275,115.75499,486
-32.12568,115.91801,54
-32.05652,115.99945,37
-31.88593,115.90465,400
-31.75625,115.99037,50
-31.74416,115.7574,393
-32.01486,115.75623,180
-33.66819,116.60897,90
-31.90237,115.79589,33
-31.95686,115.8727,149
-31.98406,115.80456,84
-32.00262,115.92455,129
-33.96941,116.32565,124
-31.96909,115.79615,400
-32.55961,115.70823,288
-31.95865,115.87271,318
-33.90085,115.10794,198
-31.90731,115.97154,303
-31.88111,115.83567,37
-31.95422,115.90798,158
-31.47554,118.27694,150
-31.92943,115.8934,190
-33.86981,121.89212,2402
-32.04383,115.85366,62
-31.96198,115.92073,55
-33.64466,115.35954,150
-31.97708,115.92289,95
-33.99803,116.15774,368
-31.87674,115.78344,192
-31.90705,115.76006,40
-32.03884,115.78513,285
-34.94577,117.91435,360
-32.7352,115.79477,386
-31.9532,115.86217,60
-31.99537,115.75387,393
-33.6188,115.11587,540
-21.9473,114.1334,776
-31.69524,115.72145,270
-32.04142,115.78199,202
-34.95372,117.34652,400
-34.22658,115.05543,440
-33.60301,115.1029,848
-33.56278,115.06422,1066
-31.89683,115.93507,52
-31.95806,115.86758,159
-32.59535,115.81226,48
-35.0257,117.91271,360
-32.23217,115.82175,128
-33.61462,115.11277,2097
-32.4908,115.75916,616
-33.65138,115.34931,400
-32.05684,115.75007,330
-31.97255,115.88983,62
-32.11618,115.87156,462
-32.08217,115.94737,30
-31.90009,115.8275,278
-33.62287,115.11956,564
-31.96046,115.86775,131
-31.9594,115.82028,242
-33.95138,115.07155,400
-31.76064,115.74742,198
-33.28713,115.7359,80
-33.70098,115.35483,450
-33.62892,115.10694,572
-26.12474,118.67419,90
-26.12562,118.6739,90
-26.12435,118.6729,90
-31.94932,115.93233,540
-28.80083,114.62516,220
-31.92978,115.8389,70
-32.05764,115.76086,226
-31.91617,115.90932,40
-33.98537,115.76051,320
-31.89263,115.76911,45
-33.99945,116.1569,368
-33.38934,115.63301,50
-33.62522,115.1137,564
-32.73829,115.78911,342
-33.66314,115.01516,1500
-33.94853,115.07772,600
-33.66259,115.01525,1999
-31.93864,115.84515,278
-31.94753,115.86082,763
-31.9423,115.87517,139
-31.92464,115.9042,366
-33.64544,115.1872,1200
-32.27611,115.73953,200
-33.62685,115.12118,528
-32.01674,115.91636,111
-33.34748,115.63326,204
-33.60766,115.09925,584
-32.59446,115.64435,1156
-31.7707,115.82196,198
-32.29409,115.74632,72
-34.98901,116.82482,750
-31.84207,115.76907,122
-32.05075,115.88865,80
-33.30462,115.7412,72
-33.61008,115.10678,606
-31.88929,116.76641,90
-31.89251,115.92497,448
-33.34994,115.62975,246
-33.61682,115.1001,878
-32.52334,115.72499,230
-31.94173,115.90834,320
-31.87456,115.87616,22
-31.8749,115.87616,24
-35.00871,117.86859,197
-35.0084,117.8699,531
-35.00712,117.86841,137
-28.82178,114.63444,94
-32.34833,116.10296,200
-35.00907,117.86975,177
-35.00825,117.86837,471
-35.00746,117.86995,129
-35.00853,117.86891,342
-31.95611,115.84844,590
-33.99988,116.15802,368
-34.00007,116.15756,368
-33.62991,115.13769,770
-33.86788,121.88366,660
-33.15221,115.69143,400
-33.97931,114.99209,1002
-31.74339,115.77016,447
-34.96511,117.98224,600
-32.06585,115.75363,80
-35.00865,117.87033,114
-33.6256,115.12105,614
-32.03369,115.75558,100
-33.61528,115.11057,564
-31.96934,115.84791,298
-31.76221,115.76976,297
-33.60737,115.10002,496
-33.60166,115.10102,518
-33.60632,115.10362,950
-30.41094,115.06963,640
-33.60099,115.09452,518
-30.75447,121.463,80
-33.70836,115.33957,216
-33.60853,115.10115,518
-28.6728,114.61781,59
-17.93293,122.21418,385
-33.63307,115.39046,540
-32.52354,115.72576,258
-31.94732,115.86232,230
-17.93279,122.21502,385
-33.60913,115.10508,696
-31.95036,116.00271,62
-32.13975,115.91032,60
-31.97203,115.89024,40
-31.9303,115.89636,88
-31.96525,115.94286,215
-17.95989,122.20984,4350
-32.03976,115.77122,120
-31.78103,115.77009,40
-33.60783,115.0936,584
-33.60628,115.10146,614
-33.62708,115.11317,496
-31.62851,115.69978,86
-35.05857,117.63378,600
-35.05701,117.6339,600
-31.95243,115.95293,70
-32.02579,115.93402,2520
-31.93757,115.85785,32
-33.61534,115.10827,450
-33.61796,115.10984,548
-31.2997,116.83331,130
-31.96671,115.80608,180
-31.82545,115.84067,80
-32.4398,115.75286,750
-30.30927,115.03516,736
-32.62271,115.62502,1600
-31.81784,115.75006,4900
-31.88155,115.88713,45
-31.88147,115.88546,32
-33.6074,115.10346,638
-31.97443,115.84981,98
-31.91022,115.77211,180
-31.97446,115.84957,98
-32.01154,115.76843,278
-32.05191,115.82846,47
-31.95159,115.94087,60
-33.62151,115.11405,1185
-31.98481,115.77874,378
-33.62016,115.11359,298
-31.89494,115.84228,196
-28.82269,114.63622,73
-31.94691,115.86066,90
-32.52362,115.72547,102
-31.92942,115.89336,258
-31.90998,115.87439,80
-31.95173,115.85371,222
-31.88196,116.00454,246
-31.97395,115.81545,169
-32.03523,115.76277,370
